world,seed,step,state_x,state_y,state_yaw,candidate_count,heuristic_branch,oracle_branch,agrees,utility_regret,heuristic_collision,oracle_collision,avoidable_collision,branch_id,promise,utility,progress_m,minimum_clearance_m,collision,stall_fraction,path_length_m,mean_speed_mps,mean_abs_omega_rps,is_heuristic,is_oracle
0,0,80,-2.2537784576416016,2.6261343955993652,1.575737476348877,3,0,0,1,0.0,0,0,0,0,7.349999999999999,7.599922180175781,1.3999805450439453,1.2742911577224731,0,0.0,1.374985933303833,0.4999949066382432,0.00662012740736751,1,1
0,0,80,-2.2537784576416016,2.6261343955993652,1.575737476348877,3,0,0,1,0.0,0,0,0,1,7.886988069905341,7.407308578491211,1.3518271446228027,1.2424722909927368,0,0.0,1.3529632091522217,0.4921293076512657,0.27756586676902983,0,0
0,0,80,-2.2537784576416016,2.6261343955993652,1.575737476348877,3,0,0,1,0.0,0,0,0,2,7.886988069905341,7.413112640380859,1.3532781600952148,1.4996204376220703,0,0.0,1.353538155555725,0.49233448603596036,0.27393352096570367,0,0
0,0,90,-2.25461745262146,2.8628933429718018,1.5749727487564087,3,0,0,1,0.0,0,0,0,0,7.1371066629886615,7.599918365478516,1.399979591369629,1.1210036277770996,0,0.0,1.3749849796295166,0.49999335157999825,0.007648036416587738,1,1
0,0,90,-2.25461745262146,2.8628933429718018,1.5749727487564087,3,0,0,1,0.0,0,0,0,1,7.678240449430755,7.3915557861328125,1.3478889465332031,1.0478726625442505,0,0.0,1.3514708280563354,0.49159563667185846,0.28397766056457285,0,0
0,0,90,-2.25461745262146,2.8628933429718018,1.5749727487564087,3,0,0,1,0.0,0,0,0,2,7.678240449430755,7.397695541381836,1.349423885345459,1.3774555921554565,0,0.0,1.3521738052368164,0.491846635663505,0.2797823381499823,0,0
0,0,100,-2.2545323371887207,3.0966711044311523,1.565800428390503,3,0,0,1,0.0,0,0,0,0,6.903328901529311,7.560769557952881,1.3999853134155273,0.9804141521453857,0,0.0,1.3749983310699463,0.4999982624476207,0.004630259009297997,1,1
0,0,100,-2.2545323371887207,3.0966711044311523,1.565800428390503,3,0,0,1,0.0,0,0,0,1,7.449416669100316,7.400545120239258,1.3501362800598145,1.2649158239364624,0,0.0,1.3536549806594849,0.4923766327848168,0.2763995130605043,0,0
0,0,100,-2.2545323371887207,3.0966711044311523,1.565800428390503,3,0,0,1,0.0,0,0,0,2,7.673574509990706,7.155574798583984,1.288893699645996,1.287063717842102,0,0.0,1.3518779277801514,0.4917417297255503,0.3002137139239939,0,0
0,0,110,-2.252551555633545,3.3315727710723877,1.560703992843628,3,0,1,0,0.014986038208007812,0,0,0,0,6.668427205085753,7.382318496704102,1.3999648094177246,0.8912296295166016,0,0.0,1.3749921321868896,0.49999854443623243,0.004011627532480011,1,0
0,0,110,-2.252551555633545,3.3315727710723877,1.560703992843628,3,0,1,0,0.014986038208007812,0,0,0,1,7.219975187888734,7.397304534912109,1.3493261337280273,1.1157089471817017,0,0.0,1.353463053703308,0.49230806038716324,0.2780911392384911,0,1
0,0,110,-2.252551555633545,3.3315727710723877,1.560703992843628,3,0,1,0,0.014986038208007812,0,0,0,2,7.447591756983556,7.148883819580078,1.2872209548950195,1.2229912281036377,0,0.0,1.3518120050430298,0.4917181918713158,0.30013620596319107,0,0
0,0,120,-2.247971534729004,3.5667917728424072,1.539040207862854,3,0,0,1,0.0,0,0,0,0,6.433208203315734,7.294357776641846,1.399648666381836,0.8478814959526062,0,0.0,1.3748679161071777,0.4999474485032918,0.019098565476307245,1,1
0,0,120,-2.247971534729004,3.5667917728424072,1.539040207862854,3,0,0,1,0.0,0,0,0,1,6.990781456641738,7.221529006958008,1.3462371826171875,0.9182900190353394,0,0.0,1.3527088165283203,0.49203302067158844,0.2941970362995499,0,0
0,0,120,-2.247971534729004,3.5667917728424072,1.539040207862854,3,0,0,1,0.0,0,0,0,2,7.222163320071585,7.138147354125977,1.2845368385314941,1.0597083568572998,0,0.0,1.353719711303711,0.49239356700366993,0.29867842411816586,0,0
0,0,130,-2.236734628677368,3.802140474319458,1.5156067609786987,3,0,2,0,0.09011697769165039,0,0,0,0,6.240597161027917,6.848772048950195,1.3988347053527832,0.6267166137695312,0,0.0,1.374451756477356,0.4997695841509239,0.04123426803561438,1,0
0,0,130,-2.236734628677368,3.802140474319458,1.5156067609786987,3,0,2,0,0.09011697769165039,0,0,0,1,6.828876400431351,6.851536750793457,1.3298754692077637,0.7660173177719116,0,0.0,1.3507856130599976,0.4913170995155814,0.3299352194157691,0,0
0,0,130,-2.236734628677368,3.802140474319458,1.5156067609786987,3,0,2,0,0.09011697769165039,0,0,0,2,7.070655322415709,6.938889026641846,1.266141414642334,0.9371616244316101,0,0.0,1.3553117513656616,0.49296249016643395,0.283593394467484,0,1
0,0,140,-2.2231340408325195,4.037112236022949,1.509556531906128,3,0,2,0,0.17296552658081055,0,0,0,0,6.007465249518161,6.378640651702881,1.3981270790100098,0.3930661976337433,0,0.0,1.374867558479309,0.49995271828016186,0.023596888824267376,1,0
0,0,140,-2.2231340408325195,4.037112236022949,1.509556531906128,3,0,2,0,0.17296552658081055,0,0,0,1,6.458560849826082,6.377061367034912,1.361752986907959,0.4650246798992157,0,0.0,1.3523013591766357,0.4918929715978555,0.27856468851227184,0,0
0,0,140,-2.2231340408325195,4.037112236022949,1.509556531906128,3,0,2,0,0.17296552658081055,0,0,0,2,6.616934835100068,6.551606178283691,1.3289837837219238,0.6178354620933533,0,0.0,1.3541345596313477,0.4925480285955981,0.29390057424497024,0,1
0,0,150,-2.2054641246795654,4.272067546844482,1.4861263036727905,3,0,1,0,0.19232845306396484,0,0,0,0,5.844781412565385,5.98071813583374,1.3938584327697754,0.2026422619819641,0,0.0,1.3712953329086304,0.49865424664932295,0.03961801373814706,1,0
0,0,150,-2.2054641246795654,4.272067546844482,1.4861263036727905,3,0,1,0,0.19232845306396484,0,0,0,1,6.254957587461218,6.173046588897705,1.3542089462280273,0.3781053423881531,0,0.0,1.3537507057189941,0.49238894507505165,0.28119686894931045,0,1
0,0,150,-2.2054641246795654,4.272067546844482,1.4861263036727905,3,0,1,0,0.19232845306396484,0,0,0,2,6.2946496449121785,5.8657402992248535,1.3423576354980469,0.24815481901168823,0,0.0,1.3513387441635132,0.49152726722047113,0.3239751433744238,0,0
0,0,160,-2.1833813190460205,4.505070209503174,1.464674472808838,3,0,2,0,0.5240631103515625,0,0,0,0,5.719621527939517,5.53886604309082,1.3282923698425293,0.112848199903965,0,0.0,1.306471586227417,0.4754285549469053,0.08316628106373801,1,0
0,0,160,-2.1833813190460205,4.505070209503174,1.464674472808838,3,0,2,0,0.5240631103515625,0,0,0,1,6.104886084788329,5.311163902282715,1.2879180908203125,0.07974574714899063,0,0.0,1.3096222877502441,0.4765533672278909,0.3365813910138045,0,0
0,0,160,-2.1833813190460205,4.505070209503174,1.464674472808838,3,0,2,0,0.5240631103515625,0,0,0,2,6.17154979593794,6.062929153442383,1.3156495094299316,0.4001656472682953,0,0.0,1.3483315706253052,0.4903785123998423,0.36009304677601905,0,1
0,0,170,-2.154726505279541,4.737596035003662,1.4312838315963745,2,0,0,1,0.0,0,0,0,0,5.754095979985088,5.292170524597168,1.2328267097473145,0.18043185770511627,0,0.0,1.221825361251831,0.44522300259100345,0.22777179533957362,1,1
0,0,170,-2.154726505279541,4.737596035003662,1.4312838315963745,2,0,0,1,0.0,0,0,0,1,5.903557328308828,-15.380637168884277,1.1761651039123535,-0.042648859322071075,1,0.0,1.2170021533966064,0.4432529295432769,0.3690860141863377,0,0
0,0,180,-2.1150946617126465,4.966300964355469,1.3710503578186035,2,0,0,1,0.0,0,0,0,0,5.623512397510892,5.013152599334717,1.1396737098693848,0.2272287905216217,0,0.0,1.1496772766113281,0.4194101350142635,0.3144529300941984,1,1
0,0,180,-2.1150946617126465,4.966300964355469,1.3710503578186035,2,0,0,1,0.0,0,0,0,1,5.704616762483197,-16.065319061279297,1.004194736480713,-0.041048914194107056,1,0.0,1.0905838012695312,0.39692428653922135,0.5071130112669772,0,0
0,0,190,-2.058974027633667,5.1887946128845215,1.2794153690338135,2,0,0,1,0.0,0,0,0,0,5.474903801586302,4.884487152099609,1.0735833644866943,0.2950768768787384,0,0.0,1.1201729774475098,0.4086692029955749,0.4022345385919053,1,1
0,0,190,-2.058974027633667,5.1887946128845215,1.2794153690338135,2,0,0,1,0.0,0,0,0,1,5.653235114155887,-17.34522819519043,0.7403202056884766,-0.08182632178068161,1,0.0714285746216774,0.9432612061500549,0.34432130766827523,0.8806402789227245,0,0
0,0,200,-1.9834946393966675,5.403267860412598,1.1931160688400269,2,0,0,1,0.0,0,0,0,0,5.25879062737379,4.449707508087158,1.0498371124267578,0.12517960369586945,0,0.0,1.154522180557251,0.4204853980583854,0.46454447152233824,1,1
0,0,200,-1.9834946393966675,5.403267860412598,1.1931160688400269,2,0,0,1,0.0,0,0,0,1,5.606729741113355,-18.26496124267578,0.555077075958252,-0.09977731108665466,1,0.1428571492433548,0.8586481809616089,0.31431729929025704,1.0353185301424228,0,0
0,0,210,-1.8881758451461792,5.613252639770508,1.1050195693969727,3,0,0,1,0.0,1,1,0,0,5.643754976615784,-18.702775955200195,0.44924402236938477,-0.07130392640829086,1,0.1785714328289032,0.7216841578483582,0.2646049008737315,0.8561134030683194,1,1
0,0,210,-1.8881758451461792,5.613252639770508,1.1050195693969727,3,0,0,1,0.0,1,1,0,1,7.905386667206749,-18.738059997558594,0.4423797130584717,-0.07521730661392212,1,0.1785714328289032,0.7225950956344604,0.26493028701046406,0.8761707718242425,0,0
0,0,210,-1.8881758451461792,5.613252639770508,1.1050195693969727,3,0,0,1,0.0,1,1,0,2,8.546169774284396,-19.09031105041504,0.3598146438598633,-0.08621335029602051,1,0.1785714328289032,0.7899938225746155,0.28900143285172397,1.0350205636028567,0,0
0,0,220,-1.7956490516662598,5.77312707901001,0.9943364262580872,3,0,1,0,0.007259368896484375,1,1,0,0,5.668081777033871,-18.920515060424805,0.4096710681915283,-0.06531403958797455,1,0.2142857313156128,0.6027026176452637,0.22010812473264552,0.864533432974263,1,0
0,0,220,-1.7956490516662598,5.77312707901001,0.9943364262580872,3,0,1,0,0.007259368896484375,1,1,0,1,7.720757717741958,-18.91325569152832,0.4032731056213379,-0.04888782650232315,1,0.2142857313156128,0.6044974327087402,0.22074920246667853,0.920079866013291,0,1
0,0,220,-1.7956490516662598,5.77312707901001,0.9943364262580872,3,0,1,0,0.007259368896484375,1,1,0,2,8.365801753073002,-19.181720733642578,0.3385200500488281,-0.05361418426036835,1,0.2142857313156128,0.6557248830795288,0.239044584242652,1.063885528549059,0,0
0,0,230,-1.7335407733917236,5.858493328094482,0.8877151608467102,3,0,1,0,20.05132508277893,1,0,1,0,5.686579378567413,-19.031518936157227,0.4008450508117676,-0.03173590078949928,1,0.2857142984867096,0.554192304611206,0.19953742990783102,0.8887353645465101,1,0
0,0,230,-1.7335407733917236,5.858493328094482,0.8877151608467102,3,0,1,0,20.05132508277893,1,0,1,1,7.730175562174177,1.019806146621704,0.3948822021484375,0.005853017792105675,0,0.2857142984867096,0.5545600652694702,0.19966871176444845,0.950529022171407,0,1
0,0,230,-1.7335407733917236,5.858493328094482,0.8877151608467102,3,0,1,0,20.05132508277893,1,0,1,2,8.27647408264383,-19.680810928344727,0.26467132568359375,-0.030462201684713364,1,0.3392857313156128,0.6112210154533386,0.2199048583425121,1.1151355745537048,0,0
0,0,240,-1.7070266008377075,5.888281345367432,0.7941977381706238,3,0,0,1,0.0,1,1,0,0,5.752035796345618,-18.996479034423828,0.40877270698547363,-0.012213325127959251,1,0.3035714328289032,0.5526623725891113,0.19737938555257115,0.916198036763782,1,1
0,0,240,-1.7070266008377075,5.888281345367432,0.7941977381706238,3,0,0,1,0.0,1,1,0,1,7.697611496113026,-19.012521743774414,0.4017922878265381,-0.006274047307670116,1,0.3035714328289032,0.5527147054672241,0.19739834060984288,0.9831677781787143,0,0
0,0,240,-1.7070266008377075,5.888281345367432,0.7941977381706238,3,0,0,1,0.0,1,1,0,2,8.311147199963255,-19.840694427490234,0.24269652366638184,-0.030740704387426376,1,0.3750000298023224,0.6105446219444275,0.21805177336659698,1.154467417729941,0,0
0,0,250,-1.6938682794570923,5.900911808013916,0.7412699460983276,3,0,0,1,0.0,1,1,0,0,5.735855015030605,-18.95429229736328,0.41657090187072754,-0.006716580130159855,1,0.3035714328289032,0.5560889840126038,0.19860320279640428,0.9340772706555506,1,1
0,0,250,-1.6938682794570923,5.900911808013916,0.7412699460983276,3,0,0,1,0.0,1,1,0,1,7.681734627964493,-18.98143196105957,0.4101450443267822,-0.007434588856995106,1,0.3035714328289032,0.5570559501647949,0.19894857507636377,1.0026671908669658,0,0
0,0,250,-1.6938682794570923,5.900911808013916,0.7412699460983276,3,0,0,1,0.0,1,1,0,2,8.295992555398596,-19.858741760253906,0.25057244300842285,-0.05551581084728241,1,0.3750000298023224,0.611459493637085,0.2183784678917029,1.1723988986461067,0,0
0,0,260,-1.679636836051941,5.913704872131348,0.7310608625411987,3,0,0,1,0.0,1,1,0,0,5.745959476168295,-18.91254997253418,0.4204096794128418,-0.011379940435290337,1,0.2857142984867096,0.5664770603179932,0.20231284070359523,0.9679789651084688,1,1
0,0,260,-1.679636836051941,5.913704872131348,0.7310608625411987,3,0,0,1,0.0,1,1,0,1,7.692654756431857,-18.939104080200195,0.4164273738861084,-0.016693096607923508,1,0.2857142984867096,0.5659699440002441,0.2021318918189882,1.0111752346867973,0,0
0,0,260,-1.679636836051941,5.913704872131348,0.7310608625411987,3,0,0,1,0.0,1,1,0,2,8.289784545692381,-20.184646606445312,0.19214487075805664,-0.08375588059425354,1,0.392857164144516,0.6383072733879089,0.22796713817380018,1.1946101696764226,0,0
0,0,270,-1.6646455526351929,5.927674770355225,0.7717124223709106,3,0,0,1,0.0,1,1,0,0,5.728025381245721,-18.842370986938477,0.4270198345184326,-0.007367314770817757,1,0.267857164144516,0.5794786810874939,0.20695645888968212,0.9547538861525506,1,1
0,0,270,-1.6646455526351929,5.927674770355225,0.7717124223709106,3,0,0,1,0.0,1,1,0,1,7.675036014577781,-18.874439239501953,0.42296671867370605,-0.015295155346393585,1,0.267857164144516,0.5818099975585938,0.20778922392363647,1.0054013294417614,0,0
0,0,270,-1.6646455526351929,5.927674770355225,0.7717124223709106,3,0,0,1,0.0,1,1,0,2,8.273093367596452,-20.103530883789062,0.19099688529968262,-0.05875914543867111,1,0.3750000298023224,0.6701698303222656,0.23934619829803294,1.1817247687763657,0,0
0,0,280,-1.650776982307434,5.942154884338379,0.8405302166938782,3,0,0,1,0.0,1,1,0,0,5.811955777309216,-18.791051864624023,0.4311089515686035,-0.007743426598608494,1,0.25,0.5926789045333862,0.21167119009802,0.9317143589730037,1,1
0,0,280,-1.650776982307434,5.942154884338379,0.8405302166938782,3,0,0,1,0.0,1,1,0,1,7.726014771269545,-18.828968048095703,0.4245915412902832,-0.01366729661822319,1,0.25,0.5918360352516174,0.21137027378428172,0.9858406978985003,0,0
0,0,280,-1.650776982307434,5.942154884338379,0.8405302166938782,3,0,0,1,0.0,1,1,0,2,8.32588078445969,-20.373905181884766,0.14841318130493164,-0.10877936333417892,1,0.3750000298023224,0.6925427317619324,0.24733685008933604,1.164524112919168,0,0
0,0,290,-1.638637900352478,5.957020282745361,0.9265366792678833,3,0,0,1,0.0,1,1,0,0,5.79405737508384,-18.75303840637207,0.43155813217163086,-0.007492746226489544,1,0.2321428656578064,0.6028962135314941,0.21532012289177432,0.9008086256847262,1,1
0,0,290,-1.638637900352478,5.957020282745361,0.9265366792678833,3,0,0,1,0.0,1,1,0,1,7.708384137043675,-18.79414939880371,0.4243626594543457,-0.013657849282026291,1,0.2321428656578064,0.6029089689254761,0.21532474361626028,0.9594811016601091,0,0
0,0,290,-1.638637900352478,5.957020282745361,0.9265366792678833,3,0,0,1,0.0,1,1,0,2,8.308931530103424,-20.37516212463379,0.1391463279724121,-0.10873167216777802,1,0.3571428656578064,0.7220741510391235,0.25788359602600913,1.1354456880562989,0,0
0,0,300,-1.6266449689865112,5.974987506866455,1.0388189554214478,3,0,0,1,0.0,1,1,0,0,5.8025560053094125,-18.736122131347656,0.4290156364440918,-0.02966449409723282,1,0.196428582072258,0.618048906326294,0.22073154416035848,0.88667236911784,1,1
0,0,300,-1.6266449689865112,5.974987506866455,1.0388189554214478,3,0,0,1,0.0,1,1,0,1,7.687820361738591,-18.763988494873047,0.4245114326477051,-0.03458915650844574,1,0.196428582072258,0.6196216344833374,0.2212932705981385,0.926822892234586,0,0
0,0,300,-1.6266449689865112,5.974987506866455,1.0388189554214478,3,0,0,1,0.0,1,1,0,2,8.288980834520654,-20.36419105529785,0.12403440475463867,-0.10873635113239288,1,0.3214285969734192,0.7629530429840088,0.27248347571684484,1.0964615470069867,0,0
0,0,310,-1.6184974908828735,5.992155075073242,1.204232931137085,3,0,2,0,18.04681086540222,1,0,1,0,5.849736295112132,-18.70815086364746,0.42051124572753906,-0.03438374027609825,1,0.1607142984867096,0.6331892609596252,0.22613912777432107,0.8303756606186908,1,0
0,0,310,-1.6184974908828735,5.992155075073242,1.204232931137085,3,0,2,0,18.04681086540222,1,0,1,1,7.674636214122781,-18.72454833984375,0.4100916385650635,-0.021743424236774445,1,0.1607142984867096,0.6409528255462646,0.2289118149218971,0.8992894069176361,0,0
0,0,310,-1.6184974908828735,5.992155075073242,1.204232931137085,3,0,2,0,18.04681086540222,1,0,1,2,8.28068389104176,-0.6613399982452393,-0.024947166442871094,0.05851006880402565,0,0.3392857313156128,0.7671275734901428,0.2739743256890544,1.0898934277304202,0,1
0,0,320,-1.6159406900405884,6.003913879394531,1.5691722631454468,3,0,2,0,17.85007381439209,1,0,1,0,5.837750415509568,-18.541519165039062,0.40087151527404785,-0.036788210272789,1,0.0357142873108387,0.6705765128135681,0.23949151370884159,0.7155537439265123,1,0
0,0,320,-1.6159406900405884,6.003913879394531,1.5691722631454468,3,0,2,0,17.85007381439209,1,0,1,1,7.662617804828429,-18.65235710144043,0.38566136360168457,-0.06178692728281021,1,0.0357142873108387,0.6847550272941589,0.24455515629653285,0.7859886312265186,0,0
0,0,320,-1.6159406900405884,6.003913879394531,1.5691722631454468,3,0,2,0,17.85007381439209,1,0,1,2,8.268659506941113,-0.6914453506469727,-0.11416149139404297,0.09688602387905121,0,0.2142857313156128,0.9308425784111023,0.3324439701342156,0.983114629361614,0,1
0,0,330,-1.6230441331863403,6.0204997062683105,2.2226552963256836,3,0,2,0,18.06378149986267,1,0,1,0,5.824063739193936,-19.0482120513916,0.25635409355163574,-0.03681419789791107,1,0.0,0.6740118861198425,0.24247701453206866,0.5022933586031083,1,0
0,0,330,-1.6230441331863403,6.0204997062683105,2.2226552963256836,3,0,2,0,18.06378149986267,1,0,1,1,7.648476224518934,-19.20635414123535,0.2434694766998291,-0.09011617302894592,1,0.0,0.683438241481781,0.2458433641398209,0.5496421192940549,0,0
0,0,330,-1.6230441331863403,6.0204997062683105,2.2226552963256836,3,0,2,0,18.06378149986267,1,0,1,2,8.253572132555663,-0.9844305515289307,-0.2851123809814453,0.16729521751403809,0,0.0892857164144516,1.1123675107955933,0.39727413060947425,0.7735403139544526,0,1
0,0,340,-1.658940076828003,6.039093017578125,2.8727989196777344,3,0,2,0,18.2254798412323,1,0,1,0,5.858834917915677,-19.990236282348633,0.04920148849487305,-0.09352070093154907,1,0.0,0.6737332344055176,0.24381928298077474,0.273053172479287,1,0
0,0,340,-1.658940076828003,6.039093017578125,2.8727989196777344,3,0,2,0,18.2254798412323,1,0,1,1,7.709004649619167,-20.069583892822266,0.019046783447265625,-0.07288581132888794,1,0.0,0.6966347098350525,0.2519983820681237,0.3628835344955669,0,0
0,0,340,-1.658940076828003,6.039093017578125,2.8727989196777344,3,0,2,0,18.2254798412323,1,0,1,2,8.241706370672413,-1.764756441116333,-0.5009627342224121,0.1195472776889801,0,0.0,1.2690116167068481,0.4560207534570569,0.5454650131543521,0,1
0,0,350,-1.768513560295105,6.033624649047852,3.3862125873565674,3,0,0,1,0.0,0,0,0,0,5.667499426608515,-0.3573372960090637,-0.13416576385498047,0.08966287225484848,0,0.0,0.6875441670417786,0.25111850925613777,0.33050516511944383,1,1
0,0,350,-1.768513560295105,6.033624649047852,3.3862125873565674,3,0,0,1,0.0,0,0,0,1,7.676098412651404,-0.6183205246925354,-0.21367740631103516,0.11819454282522202,0,0.0,0.7447696924209595,0.2715559214873634,0.45376795373707157,0,0
0,0,350,-1.768513560295105,6.033624649047852,3.3862125873565674,3,0,0,1,0.0,0,0,0,2,8.268036569214125,-2.805880069732666,-0.7367749214172363,0.07060985267162323,0,0.0,1.296966791152954,0.4687698960857166,0.3283618858203723,0,0
0,0,360,-1.920184850692749,5.954054832458496,3.776559591293335,3,0,0,1,0.0,0,0,0,0,5.563870082504907,-0.4216296970844269,-0.2212824821472168,0.23175011575222015,0,0.0,0.6397102475166321,0.2346807423615195,0.38813465712588086,1,1
0,0,360,-1.920184850692749,5.954054832458496,3.776559591293335,3,0,0,1,0.0,0,0,0,1,7.788832196254129,-1.0305252075195312,-0.3755812644958496,0.23589995503425598,0,0.0,0.7687506079673767,0.280766140938168,0.4883685665736923,0,0
0,0,360,-1.920184850692749,5.954054832458496,3.776559591293335,3,0,0,1,0.0,0,0,0,2,8.36820456454142,-2.9134552478790283,-0.8524422645568848,0.24815694987773895,0,0.0,1.2461414337158203,0.45273304415552246,0.0786401218432143,0,0
